"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","802000","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","102296","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64856","117632","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","151760","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64876","402612","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","802032","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","100576","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","117660","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64880","151768","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","400944","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","800276","800","801"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","100568","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","117640","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64848","151772","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","400952","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","802008","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","102280","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","117624","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64884","151752","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64876","402652","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","802024","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64860","102288","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64860","117648","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","151760","150","151"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66596","400928","400","401"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64876","801996","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64860","102296","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64868","117624","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150056","150","150"
