"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","175","66904","178076","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67808","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161416","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67796","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67924","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67796","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67928","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67820","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67804","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67684","161548","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67800","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","168","67804","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67804","178208","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161416","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67672","178312","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","66792","161412","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67804","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","182","84444","178172","100000"
