"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46168","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44440","756408","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42740","356368","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","741","42748","756404","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44464","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44448","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44456","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","752968","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46188","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44424","756400","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44452","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44452","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44432","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46160","354644","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44456","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44428","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46160","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44472","356368","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42732","756384","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42736","356368","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44464","752980","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46148","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","746","46156","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44452","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44456","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44464","354648","700"
