"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","70748","74792","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","92","70100","93880","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","82","69332","79036","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","51412","98376","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","64472","82344","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","53080","110520","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","70748","74024","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","70484","94016","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","68444","77992","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","52312","113080","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","66800","80544","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","56544","107960","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","76","61144","82472","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","52952","111288","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","68964","74648","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","53076","111672","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","71","67284","79160","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","68440","96444","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","66652","82992","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","99","53592","110136","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","60636","83232","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","69972","92736","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","52952","94112","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","51416","111688","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","72","68436","78896","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","49108","115904","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","65116","82096","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","98","64100","98864","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","72672","73640","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","51548","112432","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","75","67036","77496","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","51796","112448","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","75","66780","79912","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","66260","98488","110000"
